service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"03_0730 - Copy_Jun 29 2017 10:28:26:923AM_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"03_0730 - Copy_Jun 29 2017 10:28:26:923AM_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"03_0730 - Copy_Jun 29 2017 10:28:26:923AM_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"03_0730 - Copy_Jun 29 2017 10:28:26:923AM_20170819_99991231_20170106_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"03_1130 - Copy_Jun 29 2017  2:45:17:137PM_20170819_99991231_20170106_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"03_1130 - Copy_Jun 29 2017  2:45:17:137PM_20170819_99991231_20170106_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"03_1130 - Copy_Jun 29 2017  2:45:17:137PM_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"03_1130 - Copy_Jun 29 2017  2:45:17:137PM_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"03_1130 - Copy_Jun 29 2017  2:45:17:137PM_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"03_1130 - Copy_Jun 29 2017  2:45:17:137PM_20170819_99991231_20170106_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"03_1500 - Copy (3) - Copy (2)_20170819_99991231_20170106_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy (2)_20170819_99991231_20170106_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy (2)_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy (2)_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy (2)_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy (2)_20170819_99991231_20170106_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"03_1500 - Copy (3) - Copy (3)_20170819_99991231_20170106_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy (3)_20170819_99991231_20170106_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy (3)_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy (3)_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy (3)_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy (3)_20170819_99991231_20170106_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"03_1500 - Copy (3) - Copy_20170819_99991231_20170106_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy_20170819_99991231_20170106_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"03_1500 - Copy (3) - Copy_20170819_99991231_20170106_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"03_1900 - Copy_Jun 29 2017 12:57:40:263PM_20170819_99991231_20170106_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"03_1900 - Copy_Jun 29 2017 12:57:40:263PM_20170819_99991231_20170106_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"03_1900 - Copy_Jun 29 2017 12:57:40:263PM_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"03_1900 - Copy_Jun 29 2017 12:57:40:263PM_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"03_1900 - Copy_Jun 29 2017 12:57:40:263PM_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"03_1900 - Copy_Jun 29 2017 12:57:40:263PM_20170819_99991231_20170106_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"03_2300_20170819_99991231_20170106_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"03_2300_20170819_99991231_20170106_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"03_2300_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"03_2300_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"03_2300_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"03_2300_20170819_99991231_20170106_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (10)_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (10)_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (10)_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (10)_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (10)_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (10)_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (10)_Feb 28 2017 11:23:37:553AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (10)_Feb 28 2017 11:23:37:553AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (10)_Feb 28 2017 11:23:37:553AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (10)_Feb 28 2017 11:23:37:553AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (10)_Feb 28 2017 11:23:37:553AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (10)_Feb 28 2017 11:23:37:553AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (11)_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (11)_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (11)_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (11)_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (11)_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (11)_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (11)_Feb 28 2017 11:23:37:673AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (11)_Feb 28 2017 11:23:37:673AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (11)_Feb 28 2017 11:23:37:673AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (11)_Feb 28 2017 11:23:37:673AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (11)_Feb 28 2017 11:23:37:673AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (11)_Feb 28 2017 11:23:37:673AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (12)_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (12)_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (12)_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (12)_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (12)_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (12)_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (12)_Feb 28 2017 11:23:37:700AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (12)_Feb 28 2017 11:23:37:700AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (12)_Feb 28 2017 11:23:37:700AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (12)_Feb 28 2017 11:23:37:700AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (12)_Feb 28 2017 11:23:37:700AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (12)_Feb 28 2017 11:23:37:700AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (13)_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (13)_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (13)_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (13)_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (13)_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (13)_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (14)_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (14)_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (14)_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (14)_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (14)_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (14)_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (15)_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (15)_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (15)_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (15)_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (15)_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (15)_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (16)_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (16)_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (16)_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (16)_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (16)_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (16)_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (2)_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (2)_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (2)_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (2)_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (2)_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (2)_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (2)_Feb 28 2017 11:23:37:363AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (2)_Feb 28 2017 11:23:37:363AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (2)_Feb 28 2017 11:23:37:363AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (2)_Feb 28 2017 11:23:37:363AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (2)_Feb 28 2017 11:23:37:363AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (2)_Feb 28 2017 11:23:37:363AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (3)_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (3)_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (3)_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (3)_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (3)_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (3)_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (3)_Feb 28 2017 11:23:37:380AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (3)_Feb 28 2017 11:23:37:380AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (3)_Feb 28 2017 11:23:37:380AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (3)_Feb 28 2017 11:23:37:380AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (3)_Feb 28 2017 11:23:37:380AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (3)_Feb 28 2017 11:23:37:380AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (4)_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (4)_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (4)_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (4)_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (4)_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (4)_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (4)_Feb 28 2017 11:23:37:397AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (4)_Feb 28 2017 11:23:37:397AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (4)_Feb 28 2017 11:23:37:397AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (4)_Feb 28 2017 11:23:37:397AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (4)_Feb 28 2017 11:23:37:397AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (4)_Feb 28 2017 11:23:37:397AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (5)_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (5)_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (5)_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (5)_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (5)_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (5)_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (5)_Feb 28 2017 11:23:37:410AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (5)_Feb 28 2017 11:23:37:410AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (5)_Feb 28 2017 11:23:37:410AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (5)_Feb 28 2017 11:23:37:410AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (5)_Feb 28 2017 11:23:37:410AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"04_0615 - Copy (5)_Feb 28 2017 11:23:37:410AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"04_0615 - Copy (6)_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (6)_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"04_0615 - Copy (6)_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"04_0615 - Copy (6)_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"04_0615 - Copy (6)_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
